ge_page_title,ge_revision_id,ge_revision_timestamp,removed_before_arr,npc_name,race,clan,gender,occupation,affiliation,zones,locations,map_coords,npc_type,sells,source
Quiloud,473473,2012-04-28T19:51:21Z,0,Quiloud,Elezen,Wildwood Elezen,Male,Merchant,Ul'dah,Ul'dah,Sapphire Avenue Exchange,7-4,,"{{Sells|Meat Miq'abob|1,125}} {{Sells|Mugwort Carp|5,392}} {{Sells|Flatbread|97}} {{Sells|Dried Prunes|1,638}} {{Sells|Stone Soup|2,029}} {{Sells|Raisins|84}} {{Sells|Chamomile Tea|1,775}} {{Sells|Mineral Water|60}}",ge-npc-pages
Quimperain,180117,2012-04-29T17:24:31Z,0,Quimperain,Elezen,Duskwight Elezen,Male,Merchant,Ul'dah,Ul'dah,Frondale's Phrontistery,5-6,,"{{Sells|Weathered Alembic|612}} {{Sells|Brass Alembic|30,600}} {{Sells|Iron Alembic|65,688}} {{Sells|Mythril Alembic|175,032}} {{Sells|Bronze Mortar|14,784}} {{Sells|Steel Mortar|93,744}} {{Sells|Hempen Coif|546}} {{Sells|Cotton Scarf|13,104}} {{Sells|Cotton Sugarloaf Hat|73,180}} {{Sells|Velveteen Sugarloaf Hat|145,868}} {{Sells|Hempen Dalmatica|780}} {{Sells|Cotton Shepherd's Tunic|48,620}} {{Sells|Cotton Halfrobe|97,440}} {{Sells|Velveteen Robe|156,240}} {{Sells|Hempen Breeches|234}} {{Sells|Cotton Shepherd's Slops|17,952}} {{Sells|Velveteen Sarouel|35,100}} {{Sells|Linen Sarouel|65,520}} {{Sells|Hempen Halfgloves|315}} {{Sells|Cotton Halfgloves|15,750}} {{Sells|Fingerless Leather Gloves|40,950}} {{Sells|Fingerless Boarskin Gloves|76,440}} {{Sells|Sheepskin Shoes|192}} {{Sells|Dodoskin Shoes|5,632}} {{Sells|Leather Crakows|46,800}} {{Sells|Boarskin Crakows|87,360}}",ge-npc-pages
Ququmi,98101,2012-03-13T15:17:32Z,0,Ququmi,Lalafell,Plainsfolk,Female,Event NPC,,Ul'dah,,(5-3),,,ge-npc-pages
R'baharra,408952,2011-07-18T17:31:19Z,0,R'baharra,Miqo'te,Seekers of the Sun,Female,,Limsa Lominsa,Limsa Lominsa,Ferry Docks Limsa Lominsa,4-5,,,ge-npc-pages
R'djongo,502293,2012-05-15T16:42:14Z,0,R'djongo,Miqo'te,Seekers of the Sun,Female,,Gridania,Gridania,Stillglade Fane,3-1,,,ge-npc-pages
R'dyunbu,509635,2010-12-20T23:03:52Z,0,R'dyunbu,Miqo'te,Seekers of the Sun,Female,,Gridania,North Shroud,Camp Emerald Moss,20-20,,,ge-npc-pages
R'zalikko,142265,2012-04-29T00:00:38Z,0,R'zalikko,Miqo'te,Seekers of the Sun,Female,Merchant,Ul'dah,Spellcraft Row,Market Wards,1-1,,"{{Sells|Weathered Cane|840}} {{Sells|Maple Wand|2,940}} {{Sells|Budding Maple Wand|6,554}} {{Sells|Weathered Scepter|696}} {{Sells|Bone Staff|4,260}} {{Sells|Brass Cudgel|9,900}}",ge-npc-pages
Raaka Maaka,90306,2011-09-30T19:15:24Z,0,Raaka Maaka,Lalafell,,Male,,Limsa Lominsa,Limsa Lominsa,Ferry Docks,3-5,Instance,,ge-npc-pages
Radiant Tear,510047,2011-07-31T12:14:56Z,0,Radiant Tear,Roegadyn,Sea Wolves,Male,,Gridania,South Shroud,Quarrymill,44-47,,,ge-npc-pages
Radulf,64090,2011-08-01T05:31:01Z,0,Radulf,Hyur,Highlander,Male,,Ala Mhigo,Eastern Thanalan,Little Ala Mhigo,32-38,,,ge-npc-pages
Raenhyml,324540,2012-06-01T22:13:03Z,0,Raenhyml,Roegadyn,Hellsguard,Male,,Ishgard,Coerthas Central Highlands,Dragonhead,36-25,,,ge-npc-pages
Raging Bull,290420,2012-05-15T20:21:21Z,0,Raging Bull,Roegadyn,Hellsguard,Male,Repair Merchant,Gridania,Gridanian Mercantile House,Market Wards,1-1,,,ge-npc-pages
Raih Kaatapoh,190257,2012-05-20T15:58:55Z,0,Raih Kaatapoh,Miqo'te,Keepers of the Moon,Female,Merchant,Gridania,South Shroud,Buscarron's Fold,35-43,,"{{Sells|Warped Arrow|2}} {{Sells|Lugworm|2}} {{Sells|Moth Pupa|2}} {{Sells|Mineral Water|60}} {{Sells|Frumenty|64}} {{Sells|Dawn Drops|2,850}} {{Sells|Throat Drops|7,400}} {{Sells|Blood Drops|413}} {{Sells|Boiled Egg|112}} {{Sells|Potion|650}} {{Sells|Eye Drops|1,463}} {{Sells|Grade 1 Dark Matter|50}} {{Sells|Grade 2 Dark Matter|300}} {{Sells|Grade 3 Dark Matter|700}} {{Sells|Grade 4 Dark Matter|1,500}} {{Sells|Grade 5 Dark Matter|3,500}}",ge-npc-pages
Rammbroes,288823,2012-06-03T23:55:23Z,0,Rammbroes,Roegadyn,Hellsguard,Male,,Ul'dah,Eastern Thanalan,The Golden Bazaar,38-19,,,ge-npc-pages
Raplulu,252714,2012-05-01T01:39:43Z,0,Raplulu,Lalafell,,Female,,Limsa Lominsa,Limsa Lominsa,Airship Landing,1-1,,,ge-npc-pages
Raragun,409092,2012-05-04T20:44:04Z,0,Raragun,Lalafell,,Male,,Limsa Lominsa,Limsa Lominsa,Coral Tower,5-2,,,ge-npc-pages
Ratete,290779,2012-05-15T20:38:28Z,0,Ratete,Lalafell,Dunesfolk,Female,Mercantile House Representative,Gridania,Gridanian Mercantile House,Market Wards,1-1,,,ge-npc-pages
Raubahn,222347,2012-06-07T04:48:53Z,0,Raubahn Aldynn,Hyur,Highlander,Male,Company Leader,Ul'dah,Ul'dah,The Fragrant Chamber,1-1,Instance,,ge-npc-pages
Rauffe,325719,2012-06-02T16:53:00Z,0,Rauffe,Hyur,Midlander,Male,Merchant,Gridania,North Shroud,Treespeak,21-16,,{{Sells|Gysahl Greens|2250}},ge-npc-pages
Rawawa,501840,2010-09-06T19:48:37Z,0,Rawawa,Lalafell,,Female,,,,Falcon's Nest,,,,ge-npc-pages
Raya-O-Senna,367487,2012-09-02T15:27:43Z,0,Raya-O-Senna,Padjal,,Female,,Gridania,North Shroud,Emerald Moss,15-22,,,ge-npc-pages
Rebeccah,296309,2012-06-03T23:53:24Z,0,Rebeccah,Hyur,Midlander,Female,,Ul'dah,Eastern Thanalan,The Golden Bazaar,37-19,,,ge-npc-pages
Reinholdt,98571,2012-03-13T15:53:12Z,0,Reinholdt,Hyur,Midlander,Male,Event NPC,,Limsa Lominsa,,7-6,,{{Sells|Peach Confetti|10 gil}} {{Sells|Sweet Rice Cake|10 gil}},ge-npc-pages
Relaxing Adventurer,409168,2010-09-04T17:10:19Z,0,Relaxing Adventurer,Elezen,Wildwood Elezen,Male,,Limsa Lominsa,Limsa Lominsa,The Drowning Wench,5-7,Instance,,ge-npc-pages
Reluctant Boar,141893,2012-04-29T00:03:22Z,0,Reluctant Boar,Roegadyn,Sea Wolves,Male,Merchant,Ul'dah,Battlecraft Row,Market Wards,1-1,,"{{Sells|Weathered Gladius|600}} {{Sells|Bronze Dagger|2,700}} {{Sells|Bronze Spatha|7,956}} {{Sells|Weathered Hora|636}} {{Sells|Bone Hora|3,180}} {{Sells|Bronze Knuckles|8,665}} {{Sells|Weathered War Axe|840}} {{Sells|Bronze War Axe|4,200}} {{Sells|Bronze Labrys|11,456}} {{Sells|Weathered Shortbow|816}} {{Sells|Maple Shortbow|4,080}} {{Sells|Wrapped Maple Longbow|11,138}} {{Sells|Warped Arrow|2}} {{Sells|Weathered Spear|840}} {{Sells|Bone Harpoon|4,080}} {{Sells|Iron Spear|13,641}} {{Sells|Square Maple Shield|3,300}} {{Sells|Bronze Buckler|11,916}}",ge-npc-pages
Reremaki,177680,2012-05-04T20:31:08Z,0,Reremaki,Lalafell,,Male,Merchant,Limsa Lominsa,Limsa Lominsa,The Bismarck,6-3,,{{Sells|Weathered Skillet|624}} {{Sells|Iron Skillet|31200}} {{Sells|Iron Frypan|64400}} {{Sells|Steel Frypan|171600}} {{Sells|Bronze Culinary Knife|13728}} {{Sells|Steel Culinary Knife|87048}} {{Sells|Sheepskin Calot|432}} {{Sells|Cotton Scarf|13104}} {{Sells|Cotton Sugarloaf Hat|73180}} {{Sells|Velveteen Sugarloaf Hat|145868}} {{Sells|Hempen Dalmatica|780}} {{Sells|Cotton Shepherd's Tunic|48620}} {{Sells|Cotton Halfrobe|97440}} {{Sells|Velveteen Robe|156240}} {{Sells|Hempen Breeches|234}} {{Sells|Cotton Shepherd's Slops|17952}} {{Sells|Velveteen Sarouel|35100}} {{Sells|Linen Sarouel|65520}} {{Sells|Hempen Halfgloves|315}} {{Sells|Cotton Halfgloves|15750}} {{Sells|Fingerless Leather Gloves|40950}} {{Sells|Fingerless Boarskin Gloves|76440}} {{Sells|Maple Clogs|252}} {{Sells|Dodoskin Espadrilles|20944}} {{Sells|Leather Crakows|46800}} {{Sells|Boarskin Crakows|87360}},ge-npc-pages
Rerenasu,409209,2012-05-06T16:34:20Z,0,Rerenasu,Lalafell,Plainsfolk,Male,,Limsa Lominsa,Limsa Lominsa,Lower Decks,5-7,,,ge-npc-pages
Reyner,224313,2012-06-07T04:18:58Z,0,Reyner Hansred,Hyur,Midlander,Male,Guildmaster,Limsa Lominsa,Limsa Lominsa,Coral Tower,2-6,,,ge-npc-pages
Rhela Nbolo,410425,2012-02-06T06:54:07Z,0,Rhela Nbolo,Miqo'te,Seeker of the Sun,Female,Event NPC,,Limsa Lominsa,Upper Decks,7-6,,,ge-npc-pages
Rhoe Jakkya,240037,2012-05-06T18:29:50Z,0,Rhoe Jakkya,Miqo'te,Keepers of the moon,Female,Mercantile House Representative,Limsa Lominsa,Lominsan Mercantile House,Merchant Wards,1-1,,,ge-npc-pages
Rhoswen,408835,2011-02-01T06:01:30Z,0,Rhoswen,Hyur,,Female,,,,,,,,ge-npc-pages
Rhuya Nelhah,36314,2012-03-05T06:49:03Z,0,Rhuya Nelhah,Miqo'te,Keeper of the Moon,Female,Event NPC,Gridania,Gridania,,6-5,,,ge-npc-pages
Rhylsygg Bhirlonsyn,104656,2010-07-22T15:18:17Z,0,Rhylsygg Bhirlonsyn,,,,,,,,,Historical Figure,,ge-npc-pages
Richly Attired Maiden,321883,2012-06-01T03:19:46Z,0,Richly Attired Maiden,Lalafell,Dunesfolk,Female,,Ul'dah,Ul'dah,The Coliseum,5-5,Instance,,ge-npc-pages
Rickeman,501816,2010-09-24T19:05:52Z,0,Rickeman,Hyur,Midlander,Male,,,,Falcon's Nest,,,,ge-npc-pages
Rimomo,175563,2012-04-08T05:49:39Z,0,Rimomo,Lalafell,Dunesfolk,Female,,,North Shroud,,25-7,,,ge-npc-pages
Rinh Maimhov,482748,2012-04-28T21:21:12Z,0,Rinh Maimhov,Miqo'te,Keepers of the Moon,Female,,Ul'dah,Ul'dah,Sunsilk Tapestries,7-5,,,ge-npc-pages
Ririgeo,507257,2010-11-08T02:05:10Z,0,Ririgeo,Lalafell,Dunesfolk,Male,Gatewarden,Ul'dah,Western Thanalan,Camp Horizon,13-29,,,ge-npc-pages
Roarich,476057,2010-10-31T22:57:24Z,0,Roarich,Hyur,Midlander,Male,,Ul'dah,Ul'dah,Merchant Strip,7-4,,,ge-npc-pages
Robairlain,409262,2011-07-18T16:50:20Z,0,Robairlain,Elezen,Wildwood Elezens,Male,,Limsa Lominsa,Limsa Lominsa,Lower Decks,5-5,,,ge-npc-pages
Robyn (1.x),481051,2010-09-24T19:05:36Z,0,Robyn,Hyur,Midlander,Female,,Ul'dah,Ul'dah,,4-7,,,ge-npc-pages
Roderic,475079,2012-05-09T17:24:09Z,0,Roderic,Elezen,Wildwood Elezen,Male,Merchant,Gridania,Gridania,The Knot,6-5,,{{Sells|Belladonna|2995}} {{Sells|Marjoram|540}} {{Sells|Thyme|2009}} {{Sells|Pixie Plums|806}} {{Sells|Galago Mint|540}} {{Sells|Laurel|2131}} {{Sells|Midland Basil|1069}} {{Sells|Wild Onion|81}},ge-npc-pages
Roelle,290569,2012-05-15T20:32:37Z,0,Roelle,Elezen,Wildwood Elezen,Female,Merchant,Gridania,Gridanian Mercantile House,Market Wards,1-1,,"{{Sells|Weathered Spear|840}} {{Sells|Weathered Shortbow|816}} {{Sells|Bronze Arrow|6}} {{Sells|Alpine Parsnip|396}} {{Sells|Buffalo Beans|490}} {{Sells|Coerthas Carrot|284}} {{Sells|Rye|43}} {{Sells|Sunset Wheat|43}} {{Sells|Blood Currants|1,310}} {{Sells|Potion|650}} {{Sells|Blood Drops|413}}",ge-npc-pages
Ronan Kognan,380988,2012-05-09T17:14:57Z,0,Ronan Kognan,Lalafell,Plainsfolk,Male,Merchant,Gridania,Gridania,,5-5,,{{Sells| Earth Shard | 1 Deaspected Crystal | Quantity=10 }} {{Sells| Fire Shard | 1 Deaspected Crystal | Quantity=10 }} {{Sells| Wind Shard | 1 Deaspected Crystal | Quantity=10 }} {{Sells| Lightning Shard | 1 Deaspected Crystal | Quantity=10 }} {{Sells| Water Shard | 1 Deaspected Crystal | Quantity=10 }} {{Sells| Ice Shard | 1 Deaspected Crystal | Quantity=10 }} {{Sells| Peregrine Helm | 30 Deaspected Crystals }},ge-npc-pages
Ronthfohc,63894,2010-09-20T19:21:09Z,0,Ronthfohc,Roegadyn,,Male,,Ala Mhigo,Eastern Thanalan,Little Ala Mhigo,32-38,,,ge-npc-pages
Roosting Crow,446498,2010-10-02T16:18:50Z,0,Roosting Crow,Roegadyn,,Male,,,Limsa Lominsa,Upper Decks,7-2,,,ge-npc-pages
Rorojaru,21174,2012-04-28T19:54:38Z,0,Rorojaru,Lalafell,,Male,,Ul'dah,Ul'dah,Sapphire Avenue Exchange,7-4,,,ge-npc-pages
Rosalind,483556,2012-04-29T16:03:02Z,0,Rosalind,Hyur,Midlander,Female,,Ul'dah,Ul'dah,Milvaneth Sacrarium,7-6,,,ge-npc-pages
Rosamund,180006,2012-04-28T21:05:08Z,0,Rosamund,Hyur,Midlander,Female,Merchant,Ul'dah,Ul'dah,Sunsilk Tapestries,7-6,,"{{Sells|Rusty Needle|432}} {{Sells|Bat Fang Needle|21,504}} {{Sells|Silver Needle|66,528}} {{Sells|Mythril Needle|111,888}} {{Sells|Maple Spinning Wheel|16,896}} {{Sells|Walnut Spinning Wheel|113,664}} {{Sells|Hempen Coif|546}} {{Sells|Cotton Scarf|13,104}} {{Sells|Velveteen Wedge Cap|59,136}} {{Sells|Linen Wedge Cap|104,576}} {{Sells|Hempen Dalmatica|780}} {{Sells|Cotton Shepherd's Tunic|48,620}} {{Sells|Velveteen Coatee|110,880}} {{Sells|Linen Coatee|196,080}} {{Sells|Hempen Breeches|234}} {{Sells|Cotton Shepherd's Slops|17,952}} {{Sells|Velveteen Bottom|40,656}} {{Sells|Linen Bottom|71,896}} {{Sells|Hempen Halfgloves|315}} {{Sells|Cotton Halfgloves|15,750}} {{Sells|Velveteen Shortgloves|36,960}} {{Sells|Linen Shortgloves|65,360}} {{Sells|Sheepskin Shoes|192}} {{Sells|Dodoskin Shoes|5,632}} {{Sells|Velveteen Gaiters|48,048}} {{Sells|Linen Gaiters|84,968}}",ge-npc-pages
Roserette,470586,2011-10-06T11:18:09Z,0,Roserette,Elezen,Wildwood Elezen,Female,Merchant,Ul'dah,Ul'dah,Ruby Road Exchange,6-4,,{{Sells|Hempen Undershirt|360}} {{Sells|Hempen Breastcloth|360}} {{Sells|Hempen Camise|360}} {{Sells|Hempen Camisole|360}} {{Sells|Hempen Halftights|108}} {{Sells|Hempen Pagne|108}} {{Sells|Hempen Shorts|108}} {{Sells|Hempen Drawers|108}},ge-npc-pages
Rostnsthal,437950,2011-03-13T10:11:33Z,0,Rostnsthal,Roegadyn,,Male,,,,,,,,ge-npc-pages
Roustebant,178331,2012-05-15T16:20:43Z,0,Roustebant,Elezen,Wildwood Elezen,Male,Merchant,Gridania,Gridania,Wailing Barracks,7-2,,"{{Sells|Weathered Spear|840}} {{Sells|Feathered Harpoon|27,744}} {{Sells|Iron Guisarme|95,312}} {{Sells|Heavy Steel Lance|201,552}} {{Sells|Dodoskin Pot Helm|13,395}} {{Sells|Bronze Barbut|31,416}} {{Sells|Iron Elmo|99,792}} {{Sells|Steel Barbut|239,316}} {{Sells|Hempen Tunic|780}} {{Sells|Cotton Acton|76,176}} {{Sells|Iron Scale Mail|142,560}} {{Sells|Steel Chainmail|189,440}} {{Sells|Hempen Breeches|234}} {{Sells|Dodoskin Subligar|13,464}} {{Sells|Cotton Kecks|35,935}} {{Sells|Velveteen Trousers|119,340}} {{Sells|Sheepskin Mitts|6,697}} {{Sells|Bronze Mitt Gauntlets|15,708}} {{Sells|Iron Vambraces|33,264}} {{Sells|Steel Vambraces|66,304}} {{Sells|Sheepskin Shoes|192}} {{Sells|Leather Leggings|30,470}} {{Sells|Iron-plated Jackboots|31,449}} {{Sells|Steel-plated Jackboots|64,281}}",ge-npc-pages
Rowena,64066,2012-06-08T00:40:17Z,0,Rowena,Hyur,Midlander,Female,Oblation & Runestone Merchant,Ul'dah,Ul'dah,Merchant Strip,5-4,,"{{Sells|Templar's Chain Coif|Allagan Runestone - Byregot, Darksilver Buckles x 8, White Enamel x 2}} {{Sells|Templar's Haubergeon|Allagan Runestone - Rhalgr, Mythril Rings x 4, Electrum Rings x 3}} {{Sells|Templar's Sollerets|Allagan Runestone - Llymlaen, Raven-black Velveteen x 2, Mythril Wire x 3}} {{Sells|Templar's Tassets|Allagan Runestone - Halone, Toad Leather Strap (Brown) x 6, Iron Buckles x 22}} {{Sells|Buccaneer's Tricorne|Allagan Runestone - Azeyma, Red Ochre Buffalo Leather x 4, Shark Oil x 10}} {{Sells|Buccaneer's Shirt|Allagan Runestone - Althyk, Woolen Yarn x 10, Silver Buckles x 20}} {{Sells|Buccaneer's Boots|Allagan Runestone - Menphina, Desert-yellow Buffalo Leather x 4, Iron Poleyns x 1}} {{Sells|Buccaneer's Sash|Allagan Runestone - Thaliak, Undyed Linen x 2, Mythril Ingot x 1}} {{Sells|Harlequin's Cap|Allagan Runestone - Nophica, Wine-red Velveteen x 3, Darksilver Squares x 6}} {{Sells|Harlequin's Acton|Allagan Runestone - Nald'thal, Wolf Fur x 2, Undyed Linen x 2}} {{Sells|Harlequin's Tights|Allagan Runestone - Nymeia, Raven-black Velveteen x 3, Karakul Yarn x 9}} {{Sells|Harlequin's Belt|Allagan Runestone - Oschon, Peiste Leather x 3, Storm-blue Boar Leather x 2}} {{Sells|Ifrit's Claws|Inferno Totem x10}} {{Sells|Ifrit's Blade|Inferno Totem x10}} {{Sells|Ifrit's Battleaxe|Inferno Totem x10}} {{Sells|Ifrit's Bow|Inferno Totem x10}} {{Sells|Ifrit's Harpoon|Inferno Totem x10}} {{Sells|Ifrit's Cudgel|Inferno Totem x10}} {{Sells|Ifrit's Cane|Inferno Totem x10}} {{Sells|Murderous Mogfists|Kupo Nut Charm x10}} {{Sells|Morbid Mogblade|Kupo Nut Charm x10}} {{Sells|Malignant Mogaxe|Kupo Nut Charm x10}} {{Sells|Mischievous Mogbow|Kupo Nut Charm x10}} {{Sells|Melancholy Mogfork|Kupo Nut Charm x10}} {{Sells|Maleficent Mogstaff|Kupo Nut Charm x10}} {{Sells|Malevolent Mogwand|Kupo Nut Charm x10}} {{Sells|Garuda's Talons|Vortex Totem x40}} {{Sells|Garuda's Gaze|Vortex Totem x40}} {{Sells|Garuda's Scream|Vortex Totem x40}} {{Sells|Garuda's Spine|Vortex Totem x40}} {{Sells|Garuda's Beak|Vortex Totem x40}} {{Sells|Garuda's Van|Vortex Totem x40}} {{Sells|Garuda's Wile|Vortex Totem x40}}",ge-npc-pages
Roysia,253040,2012-06-06T16:50:08Z,0,Roysia,Hyur,Midlander,Female,,Limsa Lominsa,Lower La Noscea,Bearded Rock,25-29,,,ge-npc-pages
Rubh Epocan,409303,2012-05-05T17:59:27Z,0,Rubh Epocan,Miqo'te,,Female,,Limsa Lominsa,Limsa Lominsa,Mealvaan's Gate,4-5,,,ge-npc-pages
Ruminating Elezen,322534,2012-06-01T04:02:11Z,0,Ruminating Elezen,Elezen,Wildwood Elezen,Male,,Ala Mhigo,Western Thanalan,The Silver Bazaar,13-35,Instance,,ge-npc-pages
Rurubasa,181924,2011-02-01T05:37:03Z,0,Rurubasa,Lalafell,,Male,,,,,,,,ge-npc-pages
Rururaji,470708,2012-05-02T23:49:18Z,0,Rururaji,Lalafell,,Male,,Ul'dah,Ul'dah,Merchant Strip,6-3,,,ge-npc-pages
Ryd,501240,2012-05-09T17:17:18Z,0,Ryd,Hyur,Midlander,Female,Youngling,Gridania,Gridania,Acorn Orchard,5-5,,,ge-npc-pages
Ryssfloh,444569,2011-07-21T11:48:56Z,0,Ryssfloh,Roegadyn,,Male,,,Lower La Noscea,Camp Bearded Rock,25-29,,,ge-npc-pages
S'gnayak,336597,2012-05-06T17:22:49Z,0,S'gnayak,Miqo'te,Seekers of the Sun,Female,Merchant,Limsa Lominsa,Limsa Lominsa,East Hawkers' Alley,6-5,,"{{Sells|Maple Log|1,260}} {{Sells|Elm Log|4,200}} {{Sells|Ash Log|2,822}} {{Sells|Popoto|842}} {{Sells|Millioncorn|720}} {{Sells|Ogre Pumpkin|284}}",ge-npc-pages
S'laiboli (1.x),409603,2010-10-02T16:47:09Z,0,S'laiboli,Miqo'te,Seekers of the Sun,Female,,Limsa Lominsa,Limsa Lominsa,Coral Tower,6-2,,,ge-npc-pages
S'lyhhia,353148,2010-10-18T17:12:30Z,0,S'lyhhia,Miqo'te,,Female,,Ul'dah,Ul'dah,,,,,ge-npc-pages
S'raemha,409683,2011-12-12T18:27:14Z,0,S'raemha,Miqo'te,Seekers of the Sun,Female,Guild Merchant,Limsa Lominsa,Limsa Lominsa,The Astalicia,4-7,,,ge-npc-pages
Saelbmoht,346968,2012-06-07T05:49:27Z,0,Saelbmoht,Roegadyn,Sea Wolves,Male,,,Mor Dhona,Brittlebark,16-21,Instance,,ge-npc-pages
Safufu,483489,2012-04-29T16:24:46Z,0,Safufu,Lalafell,,Female,,Ul'dah,Ul'dah,Milvaneth Sacrarium,7-6,,,ge-npc-pages
Sahja Zhwan,208779,2011-10-17T02:59:43Z,0,Sahja Zhwan,Miqo'te,,Female,,,,,,,,ge-npc-pages
Saint Daniffen,123006,2010-08-11T18:54:56Z,0,Saint Daniffen,Elezen,,Male,Guardian,,,,,Historical Figure,,ge-npc-pages
Saint Moergynn,122163,2010-08-11T19:03:28Z,0,Saint Moergynn,Roegadyn,,Male,Guardian,,,,,Historical Figure,,ge-npc-pages
Saint Tothor,122477,2010-08-11T19:03:46Z,0,Saint Tothor the Ratcatcher,Lalafell,,Male,Guardian,,,,,Historical Figure,,ge-npc-pages
Saintrelmaux (1.x),254549,2012-06-06T16:50:02Z,0,Saintrelmaux,Elezen,Wildwood Elezen,Male,,Gridania,Gridania,,6-7,,,ge-npc-pages
Saiverin Vaireloque,169503,2010-07-22T15:20:27Z,0,Saiverin Vaireloque,,,,,,,,,Historical Figure,,ge-npc-pages
Salty,362162,2012-06-14T00:01:33Z,0,Salty,Chocobo,,,Caravan Chocobo,Ul'dah,Eastern Thanalan,Drybone,32-25,,,ge-npc-pages
Sami Gamduhla,508942,2010-11-22T22:42:54Z,0,Sami Gamduhla,Miqo'te,Seekers of the Sun,Female,,,Western Thanalan,Ferry Docks Western Thanalan,5-26,,,ge-npc-pages
Sandre,502236,2011-03-04T00:12:51Z,0,Sandre,Hyur,Midlander,Male,,Gridania,Gridania,Greatloam Growery,4-3,,,ge-npc-pages
Sansa,501383,2012-05-09T17:16:39Z,0,Sansa,Hyur,Midlander,Female,Youngling,Gridania,Gridania,Acorn Orchard,5-5,,,ge-npc-pages
Sarra,311302,2012-05-29T03:43:02Z,0,Sarra,Hyur,Midlander,Female,,Ul'dah,Western Thanalan,The Silver Bazaar,13-36,,,ge-npc-pages
Sasapano,512359,2012-06-03T23:57:40Z,0,Sasapano,Lalafell,Plainsfolk,Male,,Ul'dah,Eastern Thanalan,The Golden Bazaar,38-19,,,ge-npc-pages
Sasapiku,474059,2010-11-08T02:15:08Z,0,Sasapiku,Lalafell,Dunesfolk,Male,,,Western Thanalan,Ferry Docks Western Thanalan,5-26,,,ge-npc-pages
Sathzant,409713,2012-05-04T14:42:54Z,0,Sathzant Sixhammers,Roegadyn,Hellsguard,Male,,Limsa Lominsa,Limsa Lominsa,Upper Decks,7-7,,,ge-npc-pages
Satiated Shopkeep,409746,2010-10-02T16:31:35Z,0,Satiated Shopkeep,Miqo'te,Seekers of the Sun,Female,,Limsa Lominsa,Limsa Lominsa,Upper Decks,6-3,,,ge-npc-pages
Saulette (1.x),260627,2012-05-08T19:59:06Z,0,Saulette,Elezen,Wildwood Elezen,Female,,Ul'dah,,,,Cutscene,,ge-npc-pages
Sayer,245185,2012-04-29T01:33:44Z,0,Sayer,Hyur,Highlander,Male,Repair Merchant,Ul'dah,Mender's Row,Market Wards,1-1,,,ge-npc-pages
Seburga,148698,2012-05-15T20:57:10Z,0,Seburga,Hyur,Midlander,Female,Merchant,Gridania,Lower Tailors Den,Market Wards,1-1,,"{{Sells|Hempen Coif|546}} {{Sells|Straw Hat|3,600}} {{Sells|Cotton Scarf|4,455}} {{Sells|Dodoskin Skullcap|7,539}} {{Sells|Hempen Dalmatica|780}} {{Sells|Hempen Tunic|780}} {{Sells|Hempen Kurta|780}} {{Sells|Hempen Doublet Vest|11,016}} {{Sells|Cotton Shepherd's Tunic|13,613}}",ge-npc-pages
Second Flame Commander,346760,2012-06-07T04:39:47Z,0,Second Flame Commander,Lalafell,Dunesfolk,Male,Flame Commander,Ul'dah,Ul'dah,The Fragrant Chamber,1-1,Instance,,ge-npc-pages
Second Serpent Commander,347045,2012-06-07T06:03:46Z,0,Second Serpent Commander,Elezen,Wildwood Elezen,Male,Serpent Commander,Gridania,Gridania,The Lotus Stand,3-2,,,ge-npc-pages
Seda Garanjy,98631,2012-03-13T16:17:21Z,0,Seda Garanjy,Miqo'te,Keepers of the Moon,Female,Event NPC,,Gridania,,6-5,,,ge-npc-pages
Seemingly Calm Adventurer,472463,2010-09-24T15:58:16Z,0,Seemingly Calm Adventurer,Miqo'te,,Female,,Ul'dah,Ul'dah,The Hourglass,4-6,Instance,,ge-npc-pages
Seikfrae,470038,2010-09-06T15:09:10Z,0,Seikfrae,Roegadyn,,Male,,Gridania,Gridania,Carline Canopy,6-6,,,ge-npc-pages
Self-regarding Roegadyn,322614,2012-06-01T04:04:45Z,0,Self-regarding Roegadyn,Roegadyn,Sea Wolves,Male,,Ala Mhigo,Western Thanalan,The Silver Bazaar,13-35,Instance,,ge-npc-pages
Senah Chalahko,438999,2010-10-13T18:41:46Z,0,Senah Chalahko,Miqo'te,Seeker of the Sun,Female,,,Eastern La Noscea,Wineport,31-18,,,ge-npc-pages
Sence,202485,2012-05-10T00:35:13Z,0,Sence,Hyur,Midlander,Female,,Ul'dah,Ul'dah,,1-1,Instance,,ge-npc-pages
Seranelien,240982,2011-10-17T02:58:38Z,0,Seranelien,Hyur,Midlander,Male,,,Ul'dah,Merchant Wards,4-4,Cutscene,,ge-npc-pages
Serpent Captain Tall Oak,345728,2012-06-08T22:18:27Z,0,Serpent Captain Tall Oak,Roegadyn,Sea Wolves,Male,Serpent Captain,Gridania,Mor Dhona,Jagged Crest Cave,9-13,,,ge-npc-pages
Serpent Commander Flutaint,345798,2012-06-08T22:17:55Z,0,Serpent Commander Flutaint,Elezen,Duskwight Elezen,Male,Serpent Commander,Gridania,Mor Dhona,Jagged Crest Cave,9-13,,,ge-npc-pages
Serpent Commander Yarborough,345858,2012-06-08T22:19:09Z,0,Serpent Commander Yarborough,Hyur,Midlander,Female,Serpent Commander,Gridania,Mor Dhona,Jagged Crest Cave,9-13,,,ge-npc-pages
