source_ordinal,observation_id,created_at,zone,canonical_zone_name,client_zone_name,zone_identity_status,category,category_basis,subject_type,subject_name,subject_identity_status,profile_id,map_bounds,position,rotation,notes,placement_claim_status
727,e64e2558-2ab2-4da8-8e8a-2acc0a6b35eb,2026-09-19T04:55:59.3634079Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Wunthyml,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[1707.9464111328125,296.0008544921875,1000.6204833984376]",-1.9279489517211912,Wunthyml npc spawn,observation-only; home/slot/respawn unresolved
721,d67033e1-c120-4f3b-b155-17faf62a257c,2026-09-19T05:01:59.2033026Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Camp Horizon Aetheryte,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-1314.4825439453125,56.02035140991211,-145.83058166503906]",0.4143182635307312,Camp Horizon Aetheryte spawn,observation-only; home/slot/respawn unresolved
709,bc54ac64-fdeb-4ef9-8312-85522cfec48e,2026-09-19T05:02:27.2352026Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Ririgeo,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-1302.748779296875,56.00050735473633,-149.2259521484375]",-1.3206191062927246,Ririgeo npc spawn,observation-only; home/slot/respawn unresolved
730,ede6cbd5-0bfb-4e35-9bd9-dcbb021ecc91,2026-09-19T05:02:49.5235686Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Aistrach,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-1302.9127197265625,56.00373458862305,-146.36260986328125]",-1.740487575531006,Aistrach npc spawn,observation-only; home/slot/respawn unresolved
680,4ed0f77c-9a23-45e0-9254-fadc314a30ef,2026-09-19T05:08:07.2918845Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Gerlac,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-155.29525756835938,280.0015563964844,-1701.003662109375]",-1.456510066986084,Gerlac npc spawn,observation-only; home/slot/respawn unresolved
722,d8721fc2-48f6-45e4-ba5d-6cc31b868c95,2026-09-19T05:08:38.6600967Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,J'dyalani,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-153.17364501953125,280.00103759765625,-1702.4931640625]",-1.6657471656799316,J'dyalani npc spawn,observation-only; home/slot/respawn unresolved
664,25a14d85-a38e-41fb-898e-2b3f73c80d31,2026-09-19T05:09:07.8355629Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Montorgains,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-150.56591796875,280.0000305175781,-1707.5125732421875]",-1.5364680290222168,Montorgains npc spawn,observation-only; home/slot/respawn unresolved
689,7b3f009d-d629-4a8a-817e-d56663ff11c0,2026-09-19T05:09:37.0515674Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Yloise,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-149.67669677734375,280.0000305175781,-1710.880126953125]",-1.57017183303833,Yloise npc spawn,observation-only; home/slot/respawn unresolved
729,ec9cbcbf-b3f6-445f-99e6-7544c43417a7,2026-09-19T05:10:21.755382Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Lolomaya,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-173.11358642578125,280.0138244628906,-1687.901123046875]",2.0776407718658447,Lolomaya npc spawn,observation-only; home/slot/respawn unresolved
698,8af0d2d0-c21c-4667-9f42-7d934c4812c6,2026-09-19T05:11:18.0913276Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Camp Bluefog Atheryte,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-166.62435913085938,280.00146484375,-1698.8603515625]",0.9233418703079224,Camp Bluefog Atheryte spawn,observation-only; home/slot/respawn unresolved
651,005deba0-25ed-4cd2-a1fd-363af362d889,2026-09-19T05:27:18.9234081Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Jajaba,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[1109.358154296875,311.9106140136719,-1077.1080322265625]",-0.719810962677002,Jajaba npc spawn,observation-only; home/slot/respawn unresolved
674,42cc7f84-d99e-4124-895d-793b0cd7dd84,2026-09-19T05:27:40.7155322Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Jujuya,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[1103.75146484375,312.0948181152344,-1080.5274658203125]",-0.2336277961730957,Jujuya npc spawn,observation-only; home/slot/respawn unresolved
700,91e92861-55d4-4ab4-b942-90efd68d35cf,2026-09-19T05:28:15.0196037Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Adeldreda,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[1119.909912109375,312.1930236816406,-1106.80810546875]",-0.4626841545104981,Adeldreda npc spawn,observation-only; home/slot/respawn unresolved
679,4eafd181-e776-4b60-abef-fca466ee6739,2026-09-19T05:28:37.2753249Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Fromelaut,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[1114.1845703125,312.1930236816406,-1109.0238037109375]",0.34827882051467896,Fromelaut npc spawn,observation-only; home/slot/respawn unresolved
668,326d0c27-fbad-4f12-88e3-b7354cce2d97,2026-09-19T05:29:02.7153717Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Zilili,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[1099.8924560546875,312.0532531738281,-1117.88525390625]",3.13608455657959,Zilili npc spawn,observation-only; home/slot/respawn unresolved
678,4e6e2e2e-838a-43ee-aec3-43c7c9a1a4fe,2026-09-19T05:29:38.7715379Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Papala,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[1099.8590087890625,311.8896484375,-1145.0802001953125]",0.15139934420585632,Papala npc spawn sitting on box,observation-only; home/slot/respawn unresolved
659,139ccf93-001c-48a3-8819-01f0f1d4345c,2026-09-19T05:30:20.667525Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Sasapano,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[1134.27001953125,312.1930236816406,-1128.34814453125]",2.7282872200012207,Sasapano npc spawn,observation-only; home/slot/respawn unresolved
692,81b9aea2-7c7a-4ce4-8d6f-03e62ccb5107,2026-09-19T05:30:52.8275461Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Bibiroku,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[1150.1392822265625,312.79998779296875,-1146.9130859375]",-0.07255268096923828,Bibiroku npc spawn,observation-only; home/slot/respawn unresolved
669,3413b0ee-c09b-457a-9512-ac65ff173f2d,2026-09-19T05:31:28.3634793Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Bernier,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[1157.998779296875,312.288330078125,-1127.264892578125]",-1.1440176963806152,Bernier npc spawn,observation-only; home/slot/respawn unresolved
734,f421bb2d-4f7e-4239-9e61-61bb41194ddd,2026-09-19T05:33:22.8675053Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Seserikku,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[1132.1412353515625,312.19384765625,-1109.8787841796875]",0.5295308828353882,Seserikku npc spawn,observation-only; home/slot/respawn unresolved
736,ff90f9db-370b-4832-afdd-8741057f0633,2026-09-19T05:43:56.7956013Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Fiachre,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-2173.158935546875,14.304194450378418,-432.5517578125]",0.1532876044511795,Fiachre npc spawn,observation-only; home/slot/respawn unresolved
717,cb2d6c12-4f00-4e7a-a3d1-c9483c544f53,2026-09-19T05:44:22.5475198Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Taylor,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-2195.479736328125,14.085356712341309,-419.3943176269531]",-3.06369948387146,Taylor npc spawn,observation-only; home/slot/respawn unresolved
670,3648e9a8-e90a-4842-abff-a2277cebc0dd,2026-09-19T05:44:46.2513645Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Spiraling Path,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-2184.6220703125,14.46405029296875,-417.5222473144531]",-2.6459410190582275,Spiraling Path npc spawn,observation-only; home/slot/respawn unresolved
663,23aecd84-22e1-4e07-b537-c115f23b46d5,2026-09-19T05:45:30.2674247Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Sylviel,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-2190.908447265625,15.000008583068848,-408.768798828125]",1.9868639707565308,Sylviel npc spawn,observation-only; home/slot/respawn unresolved
694,84642e27-a9ca-4f35-863e-60b938698f9b,2026-09-19T05:46:19.2033648Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Wahlbert,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-2205.150390625,14.103129386901855,-430.36175537109375]",1.3194111585617063,Wahlbert npc spawn,observation-only; home/slot/respawn unresolved
732,f296727f-16d4-4e27-8f5f-e254efd77809,2026-09-19T06:03:59.3877227Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Athalwolf,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-1338.8291015625,56.46295547485352,485.9264526367187]",-3.0573856830596924,Athalwolf npc spawn,observation-only; home/slot/respawn unresolved
676,497149df-9a9d-43fd-9af1-9e23dc19a86a,2026-09-19T06:04:22.9157019Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Padaku Sondaku,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-1347.28515625,56.32220077514648,486.78460693359375]",2.8756837844848633,Padaku Sondaku npc spawn,observation-only; home/slot/respawn unresolved
710,bf10222e-4ccb-4f00-9b31-41a1c6cc7476,2026-09-19T06:04:50.2438096Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Kikinori,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-1345.903564453125,55.75282669067383,524.1992797851562]",-2.0289530754089355,Kikinori npc spawn,observation-only; home/slot/respawn unresolved
671,3d0b86c5-17aa-4b6f-a177-009171e7dc6b,2026-09-19T06:05:24.1632083Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Sarra,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-1358.521240234375,56.01751327514648,543.9714965820312]",1.4075641632080078,Sarra npc spawn,observation-only; home/slot/respawn unresolved
684,734bc9da-dcbc-434d-955c-e64e2c78b187,2026-09-19T06:06:35.4754629Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Gaganji,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-1383.666748046875,56.54875946044922,516.319091796875]",-0.07608985900878906,Gaganji npc spawn,observation-only; home/slot/respawn unresolved
701,96431b80-98a8-4795-ba4f-dcff6a9dc775,2026-09-19T06:11:14.4435778Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Agzu Rungzu,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-1396.0054931640625,56.84059524536133,570.2926635742188]",-3.028031349182129,Agzu Rungzu npc spawn,observation-only; home/slot/respawn unresolved
656,0ad4a677-bb81-41a5-92ab-f82ad7d2692c,2026-09-19T06:12:33.0756336Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Celie,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-1369.9208984375,56.15455627441406,551.6262817382812]",-0.29468774795532227,Celie npc spawn,observation-only; home/slot/respawn unresolved
666,29dd9c55-79cc-4232-b91f-2e58f7f9fb57,2026-09-19T10:59:01.4530858Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Abelard,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-1725.7987060546875,56.59122085571289,-316.69268798828125]",0.5120795965194702,Abelard npc spawn,observation-only; home/slot/respawn unresolved
702,9b0c3a43-6deb-4237-9c9a-28a1dd15e31d,2026-09-19T10:59:22.3091467Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Bartholomew,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-1728.257568359375,56.125,-311.24810791015625]",0.19924411177635193,Bartholomew npc spawn,observation-only; home/slot/respawn unresolved
719,cca22d2e-ab7f-41f6-ae2a-f2edd44311b5,2026-09-19T11:00:12.9329078Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Haipo Eipo,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-1740.2550048828125,55.76066970825195,-324.2772216796875]",0.13969150185585022,Haipo Eipo npc spawn,observation-only; home/slot/respawn unresolved
711,c15f19a9-37bd-4af9-bd40-f0fa477bea40,2026-09-19T11:00:42.861006Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Chocobo,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[-1742.0904541015625,56.015254974365234,-325.70452880859375]",0.10285236686468124,Chocobo npc spawn,observation-only; home/slot/respawn unresolved
661,155d03ae-9d07-4474-8e77-a518c55334ce,2026-09-19T11:05:01.5571022Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Aldebrand,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[1371.96337890625,256.2514953613281,-227.1663360595703]",1.836284041404724,Aldebrand npc spawn,observation-only; home/slot/respawn unresolved
713,c5b126a3-b4de-4860-aaf5-ec8c45b0837b,2026-09-19T11:05:54.0212991Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Bertouaint,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[1361.3504638671875,255.87771606445312,-236.46856689453125]",-0.24311017990112305,Bertouaint npc spawn sitting down on box,observation-only; home/slot/respawn unresolved
715,c7771c63-8778-4190-9889-02f606f53785,2026-09-19T11:06:25.8449743Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Kokofubu,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[1348.0408935546875,256.665771484375,-222.4150390625]",1.1498111486434937,Kokofubu npc spawn,observation-only; home/slot/respawn unresolved
672,3f3f915f-225e-4eba-b7bb-696f166eb02d,2026-09-19T11:07:13.0129668Z,170,unresolved,unresolved,unresolved,npc,raw subject_type=npc,npc,Pyha Jawantal,unresolved,profile-23c7c3b3ecee2203,"[-2687.0,-3072.0,2945.0,2560.0]","[1335.665283203125,256.00506591796875,-225.22247314453125]",-1.8783745765686035,Pyha Jawantal npc spawn,observation-only; home/slot/respawn unresolved
238,8158b468-621a-4fea-b7b4-51234f005f04,2026-09-15T06:38:52.0976623Z,190,Mor Dhona,unresolved,unresolved,ambient,remaining overworld monster ambient candidate,monster,Toxic Toad,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[523.5669555664062,20.8164005279541,639.14892578125]",-2.606640577316284,Toxic Toad spawn in overworld zone,observation-only; home/slot/respawn unresolved
239,2d831dec-d2ea-4392-9a94-a1af39a4ee1c,2026-09-15T06:39:54.2975099Z,190,Mor Dhona,unresolved,unresolved,ambient,remaining overworld monster ambient candidate,monster,Toxic Toad,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[477.358154296875,16.700027465820312,600.8224487304688]",2.502004384994507,Toxic Toad spawn in overworld zone,observation-only; home/slot/respawn unresolved
240,d3b20dfe-3dcf-47e7-9d7c-92344eaea7e7,2026-09-15T06:41:39.2820866Z,190,Mor Dhona,unresolved,unresolved,ambient,remaining overworld monster ambient candidate,monster,Toxic Toad,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[422.0696105957031,16.70026206970215,610.1468505859375]",-0.16578388214111328,Toxic Toad spawn in overworld,observation-only; home/slot/respawn unresolved
241,705ba159-18b2-48ae-a3c2-5cb43bb025ae,2026-09-15T06:43:40.6655917Z,190,Mor Dhona,unresolved,unresolved,ambient,remaining overworld monster ambient candidate,monster,Diremite,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[314.7387390136719,20.375829696655273,710.3136596679688]",1.3221855163574219,Diremite spawn in overworld zone,observation-only; home/slot/respawn unresolved
242,180b3fc2-e163-44e3-aa8e-1266c7cdb071,2026-09-15T06:44:25.9294797Z,190,Mor Dhona,unresolved,unresolved,ambient,remaining overworld monster ambient candidate,monster,Diremite,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[319.834228515625,19.535184860229492,757.835693359375]",2.9423160552978516,Diremite spawn in overworld zone,observation-only; home/slot/respawn unresolved
243,4098a017-4b90-4105-a1ea-3fccd96e0ac3,2026-09-15T06:44:51.9057094Z,190,Mor Dhona,unresolved,unresolved,ambient,remaining overworld monster ambient candidate,monster,Diremite,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[318.6385192871094,21.493438720703125,783.251708984375]",2.8495566844940186,Diremite spawn in overworld zone,observation-only; home/slot/respawn unresolved
244,f285e5b4-bd01-47ce-8cf1-2dc6b979cd8c,2026-09-15T06:45:12.745852Z,190,Mor Dhona,unresolved,unresolved,ambient,remaining overworld monster ambient candidate,monster,Diremite,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[338.2401428222656,18.872541427612305,757.9501953125]",2.768191337585449,Diremite spawn in overworld zone,observation-only; home/slot/respawn unresolved
245,a88e8007-d690-4455-babc-d313c66c156e,2026-09-15T06:45:49.2577707Z,190,Mor Dhona,unresolved,unresolved,ambient,remaining overworld monster ambient candidate,monster,Diremite,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[271.0683288574219,19.22539710998535,768.1387939453125]",2.5579090118408203,Diremite spawn in overworld zone,observation-only; home/slot/respawn unresolved
246,5b57c660-3574-400f-84b3-669388948041,2026-09-15T06:46:35.9699931Z,190,Mor Dhona,unresolved,unresolved,ambient,remaining overworld monster ambient candidate,monster,Diremite,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[196.3005828857422,20.818124771118164,775.6934814453125]",-2.7670273780822754,Diremite spawn in overworld zone,observation-only; home/slot/respawn unresolved
247,7ed3bc34-1b0a-421b-ad0c-575b29c9807d,2026-09-15T06:46:51.929707Z,190,Mor Dhona,unresolved,unresolved,ambient,remaining overworld monster ambient candidate,monster,Diremite,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[181.52427673339844,19.46322250366211,764.631591796875]",2.3179783821105957,Diremite spawn in overworld zone,observation-only; home/slot/respawn unresolved
248,4d6a337a-dab9-4bd1-8678-22f63d3ee09f,2026-09-15T06:47:55.4740298Z,190,Mor Dhona,unresolved,unresolved,ambient,remaining overworld monster ambient candidate,monster,Diremite,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[219.6509246826172,21.753597259521484,784.0829467773438]",2.8495237827301025,Diremite spawn in overworld zone,observation-only; home/slot/respawn unresolved
